# Avida time data
# Sat Feb 18 01:08:21 2017
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

73400 755.825 10.0437 168060 
73500 756.863 9.54851 156390 
73600 757.899 10.3002 152910 
73700 758.925 9.38649 185550 
73800 759.966 9.99162 145500 
73900 761.012 11.2032 178590 
74000 762.06 8.92469 178680 
74100 763.107 10.2631 156390 
74200 764.155 9.41839 203490 
74300 765.203 9.31826 157890 
74400 766.252 10.4161 170790 
74500 767.3 10.0019 171810 
74600 768.349 9.17448 149430 
74700 769.396 9.36344 166770 
74800 770.443 9.41385 185520 
74900 771.491 8.89538 150960 
75000 772.538 8.78293 177600 
75100 773.585 9.4899 160560 
75200 774.633 9.64383 168600 
75300 775.68 9.94351 158370 
75400 776.727 10.6491 164070 
75500 777.776 9.41671 188100 
75600 778.823 9.80709 137250 
75700 779.871 9.75088 195450 
75800 780.919 10.2635 149970 
75900 781.967 9.32087 165720 
76000 783.014 9.72168 179400 
76100 784.062 9.53087 151860 
76200 785.108 9.50543 178230 
76300 786.155 9.38643 164850 
76400 787.203 9.4668 167850 
76500 788.251 8.78405 176010 
76600 789.3 9.45465 147570 
76700 790.349 9.03453 179970 
76800 791.398 8.31467 172200 
76900 792.448 10.5669 144420 
77000 793.498 9.40506 202590 
77100 794.547 8.67717 155970 
77200 795.6 9.33603 172560 
77300 796.651 8.71197 185520 
77400 797.702 9.18352 151200 
77500 798.754 9.39612 159090 
77600 799.805 9.25712 169680 
77700 800.853 9.66254 146610 
77800 801.896 9.7502 184590 
77900 802.939 10.1352 194130 
78000 803.989 9.90928 157320 
78100 805.039 10.3441 171960 
78200 806.088 9.65991 182160 
78300 807.138 10.3467 161670 
78400 808.187 9.75931 192480 
78500 809.238 10.7973 169200 
78600 810.287 10.5363 178020 
78700 811.335 11.166 165780 
78800 812.385 10.8252 169950 
78900 813.431 9.34008 184650 
79000 814.475 11.7628 168480 
79100 815.509 9.33774 180240 
79200 816.541 11.5861 150780 
79300 817.592 10.046 181920 
79400 818.639 9.29888 156600 
79500 819.686 9.9128 162600 
79600 820.734 10.317 175740 
79700 821.781 10.1598 169680 
79800 822.83 10.3486 173400 
79900 823.877 10.2023 168900 
80000 824.923 10.6113 160590 
80100 825.971 10.4266 171570 
80200 827.016 9.81912 186210 
80300 828.06 10.0443 161730 
80400 829.104 9.31798 184590 
80500 830.151 11.0247 180360 
80600 831.194 10.056 166950 
80700 832.24 9.86316 179340 
80800 833.286 9.9924 140520 
80900 834.328 9.74726 166260 
81000 835.376 10.2975 168900 
81100 836.425 10.5987 139740 
81200 837.474 10.5298 178860 
81300 838.524 10.0705 158550 
81400 839.573 11.6001 173220 
81500 840.622 10.8185 173280 
81600 841.671 10.8898 159720 
81700 842.718 10.7587 177150 
81800 843.766 10.9165 181200 
81900 844.816 11.7316 156240 
82000 845.865 11.1696 180750 
82100 846.916 9.59146 165060 
82200 847.967 9.32771 149940 
82300 849.018 9.7195 162090 
82400 850.07 9.24501 162150 
82500 851.122 9.83689 136620 
82600 852.174 10.0273 176790 
82700 853.227 9.49899 176010 
82800 854.28 10.8503 153480 
82900 855.332 10.5835 169500 
83000 856.384 9.35498 172050 
83100 857.436 10.7681 161100 
83200 858.486 9.19054 191010 
83300 859.537 9.25146 162570 
83400 860.586 10.1212 161760 
83500 861.635 9.10913 193950 
83600 862.684 9.2442 151050 
83700 863.73 10.0397 164370 
83800 864.775 9.20837 194220 
83900 865.824 10.1023 158460 
84000 866.873 9.65222 174300 
84100 867.923 9.76089 180330 
84200 868.973 9.00931 146070 
84300 870.023 9.57939 182910 
84400 871.074 9.35817 175980 
84500 872.123 9.92748 144630 
84600 873.173 9.13409 185850 
84700 874.223 8.71915 168480 
84800 875.271 8.98044 135060 
84900 876.32 9.0873 182790 
85000 877.369 8.78298 162750 
85100 878.417 9.22395 127020 
85200 879.466 8.56014 190170 
85300 880.514 8.47586 144870 
85400 881.561 9.33913 130500 
85500 882.608 9.04548 189180 
