# Avida deme reaction diversity replication data
# Sat Feb 18 01:08:21 2017
#  1: Update [update]
#  2: Mean number of different reactions by deme [demereact]
#  3: Mean number of deme switch penalties per org  [orgpen]
#  4: Mean shannon mutual information per deme [shannon]
#  5: Mean shannon normalized mutual information per deme [shannonnorm]
#  6: Mean number of orgs that perform a reaction [meanreact]
#  7: Mean percent of orgs that replicate [meanperrepros]

32000 2.82 118.856 0.182022 0.0571465 24.14 5.66319 
32100 2.74 110.673 0.170232 0.0542976 23.88 5.51357 
32200 2.77 125.345 0.172919 0.0541423 24.36 5.78881 
32300 2.89 126.54 0.188693 0.0594662 24.2 5.92095 
32400 2.69 105.325 0.194427 0.0609673 23.78 5.53022 
32500 2.82 127.296 0.172195 0.0543949 23.99 5.88493 
32600 2.79 114.868 0.182967 0.058136 23.73 5.56917 
32700 2.87 127.081 0.181354 0.0575108 24.02 5.97315 
32800 2.78 121.642 0.175283 0.0560179 23.95 5.74821 
32900 2.83 113.887 0.217655 0.0687156 23.87 5.59879 
33000 2.72 106.524 0.161842 0.0509945 24.06 5.3351 
33100 2.78 111.184 0.204741 0.0658321 23.01 5.64572 
33200 2.81 112.881 0.190396 0.0603728 23.9 5.53295 
33300 2.9 111.417 0.239146 0.0764944 23.37 5.65183 
33400 2.77 116.918 0.179516 0.0565474 24.15 5.61386 
33500 2.78 113.233 0.193261 0.0609774 24.08 5.54381 
33600 2.81 111.214 0.220408 0.0710841 23.37 5.52868 
33700 2.67 101.963 0.192279 0.0607963 23.74 5.12903 
33800 2.8 112.569 0.213192 0.0688493 23.07 5.53253 
33900 2.78 104.585 0.201571 0.0651734 23.26 5.37181 
34000 2.79 116.6 0.196504 0.0616271 24.13 5.56638 
34100 2.68 102.945 0.175819 0.0568568 23.68 5.31479 
34200 2.84 114.26 0.213931 0.0673532 24.21 5.69372 
34300 2.76 120.409 0.17452 0.0550917 23.87 5.59855 
34400 2.74 107.145 0.2125 0.0674701 23.67 5.42853 
34500 2.83 119.545 0.186131 0.0595834 23.64 5.65667 
34600 2.81 108.191 0.200133 0.0636359 23.75 5.56453 
34700 2.69 112.788 0.191155 0.0602697 23.6 5.36023 
