# Avida Dominant Data
# Sat Feb 18 01:08:20 2017
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

21800 95 427 0.222482 0.00234192 100 100 0 107 3 3 0 0 0.222482 14022 100-aakkk 
21900 96.1402 429.72 0.22373 0.0023271 100 100 0 150 1 1 0 0 0.226636 16121 100-aalte 
22000 97 427 0.227166 0.00234192 100 100 0 125 10 10 0 0 0.227166 15973 100-aalpu 
22100 92 405.061 0.227983 0.00247807 100 100 0 100 3 3 0 0 0.247312 16239 100-aaluv 
22200 97 427 0.227166 0.00234192 100 100 0 150 20 20 0 0 0.227166 15973 100-aalpu 
22300 97 427 0.227166 0.00234192 100 100 0 150 13 13 0 0 0.227166 15973 100-aalpu 
22400 92 405.284 0.227852 0.00247665 100 100 0 125 3 3 0 0 0.247312 16239 100-aaluv 
22500 92 405.19 0.227907 0.00247725 100 100 0 100 3 3 0 0 0.247312 16239 100-aaluv 
22600 97 427 0.227166 0.00234192 100 100 0 125 9 9 0 0 0.227166 15973 100-aalpu 
22700 97 427 0.227166 0.00234192 100 100 0 125 2 2 0 0 0.227166 15973 100-aalpu 
22800 94 426 0.220657 0.00234742 100 100 0 150 5 5 0 0 0.220657 16459 100-aalyq 
22900 94 426 0.220657 0.00234742 100 100 0 150 7 7 0 0 0.220657 16459 100-aalyq 
23000 94 426 0.220657 0.00234742 100 100 0 150 10 10 0 0 0.220657 16459 100-aalyq 
23100 94 426 0.220657 0.00234742 100 100 0 175 0 0 0 0 0.220657 16459 100-aalyq 
23200 94 426 0.220657 0.00234742 100 100 0 150 8 8 0 0 0.220657 16459 100-aalyq 
23300 96.1408 429.718 0.223732 0.00232711 100 100 0 200 7 7 0 0 0.226636 16121 100-aalte 
23400 96.1403 429.719 0.22373 0.00232711 100 100 0 175 3 3 0 0 0.226636 16121 100-aalte 
23500 94 426 0.220657 0.00234742 100 100 0 150 3 3 0 0 0.220657 16459 100-aalyq 
23600 97 427 0.227166 0.00234192 100 100 0 100 18 18 0 0 0.227166 19577 100-aanyz 
23700 97 427 0.227166 0.00234192 100 100 0 100 13 13 0 0 0.227166 19577 100-aanyz 
23800 97 480 0.202083 0.00208333 100 100 0 100 0 0 0 0 0.202083 19988 100-aaohj 
23900 94 476 0.197479 0.00210084 100 100 0 125 1 1 0 0 0.197479 19766 100-aaocl 
24000 95 423 0.224586 0.00236407 100 100 0 100 10 10 0 0 0.224586 20208 100-aaolz 
24100 94 476 0.197479 0.00210084 100 100 0 125 2 2 0 0 0.197479 19766 100-aaocl 
24200 95 423 0.224586 0.00236407 100 100 0 100 2 2 0 0 0.224586 20208 100-aaolz 
24300 94 476 0.197479 0.00210084 100 100 0 200 6 6 0 0 0.197479 19766 100-aaocl 
24400 94 425 0.221176 0.00235294 100 100 0 101 5 5 0 0 0.221176 19867 100-aaoen 
